id,text,retweet_count,reply_count,like_count
1465759314556211206,"In other news…, “Only those who have received the vaccine will be allowed to vote in the next general elections ”

Why aren’t they using this trajectory?
#Vaccination 
#StateOfTheNation",0,0,0
1465759310638686209,I am once again asking you to come to Mega Drive tomorrow. You can sign up early at https://t.co/hEq6sHuXhG. Masks and proof of vaccination are required. https://t.co/CI9uKNMaGS,1,0,1
1465759298483412995,"Good ol' Twitter...where you can't ask a simple question about the COVID vaccine without the obligatory ""Do your research!"" ""Go ask an expert then!"" and ""You'd know if you were paying attention!"" responses. 😄",0,1,1
1465759298127110157,"Sitting back watching all the pro Vax Pass discriminating folks
Go bananas over kids masking diktat https://t.co/0nTBRp4UjI",1,0,1
1465759294863945730,just fucking sadistic  https://t.co/IwDJAGVcd1,1,0,2
1465759290338295816,"Check out the latest stateside and overseas TRICARE Health Matters newsletters. 

Learn all about #TRICAREOpenSeason, #FEDVIP open season, the #Flu vaccine, and more! 

Now available here: https://t.co/KwfDIzy4fH https://t.co/e6egqNkRXB",1,0,1
1465759283048419328,"From the archives: What's keeping manufacturers from expanding #covid19 vaccine supply around the world? 

@DanielTakash, @charles_duan, and @khilldavis unpacked some of the major barriers this past spring! https://t.co/7aHop6xaRv",0,0,1
1465759282738171909,"Covid Vaccine apartheid is about reducing African population 

It’s been a project of all imperialists…",1,1,2
1465759270645817348,"U.S. vaccine diplomacy czar Gayle Smith leaves role😳

https://t.co/wuhl6BTiUC",0,0,0
1465759269370966021,"“Anti-Vax Televangelist Marcus Lamb dies of COVID | He was the head of Daystar TV, a tax-exempt religious network that received $3.9M in PPP money to help pay employees' salaries. Two weeks later, Lamb bought a 14-passenger jet.”

https://t.co/t3ezAQOgEe

https://t.co/nCSCbWNKmQ https://t.co/0cUM260E63",0,0,0
1465759260441292804,.@POTUS @BorisJohnson @JustinTrudeau @RegSprecher @Palazzo_Chigi @EmmanuelMacron @JPN_PMO @pfizer @moderna_tx @BioNTech_Group @AstraZeneca: We can’t vaccinate the 🌍 unless countries and companies come clean on vaccine data. We need transparency now! https://t.co/P6g6zqTH33,0,0,0
1465759259027808260,Here is a video to help prepare your children for their vaccine appointment. https://t.co/XMfBegnen8,0,0,0
1465759253231280142,"Moderna CEO warns Covid-19 shots less effective against Omicron, markets tumble - Times of India https://t.co/TVX3hrs6xj",0,0,0
1465759246805450755,"Scheduled my covid booster shot 

Crying and throwing up 
I’m gonna get so sick for a day 😭😭😭 I died from my second vaccine man",0,0,1
1465759245333413888,Made a vaccine it’s called my cock and balls lol,0,0,0
1465759240753135623,Continued mass vaccination will only push the evolutionary capacity of SARS-CoV-2 Spike protein beyond the Omicron version | Voice for Science and Solidarity https://t.co/UsLYCEsDzf,0,0,0
1465759238601555974,Lost a few followers yesterday.   Because I had a opinion on the covid vaccine..  judging bastards 🤣🤣🤣,0,0,3
1465759232288964608,"If you’re unvaccinated and you get the vax now, will it be called the booster shot? Or do you need to get triple/quadruple vaxxed on the spot now?",0,0,0
1465759228832923652,"It's a doddle to get your vaccination status online and in physical form (if you don't have a mobile) 
Here's the link:
https://t.co/TIXCrKK7VO
If you need talked through the process step by step just shout.
#ItsTime 🏴󠁧󠁢󠁳󠁣󠁴󠁿 #YesScots 🏴󠁧󠁢󠁳󠁣󠁴󠁿 #NationInWaiting #ScottishNeverBritish",2,0,2
1465759216388481028,"COVID-19 Update: Calgary to end State of Local Emergency on Thursday | Unvaccinated travellers barred from planes, trains | Moderna vaccine less effective against Omicron https://t.co/FbuLSs2ZiU",0,0,0
1465759214660431877,"If the survival rate of an  X infection is 99.99% on average , then why a vaccine is needed in the first place ?!!!
Any ideas ? https://t.co/ojCUWYqKeb",0,0,0
1465759213846683648,"https://t.co/YC6JMZmoXW

Two things cannot be true simultaneously. How did the Trump administration modify and enhance the flu vaccine — dropping # of cases of the flu to nearly zero — while this COVID19 vaccine is a fucking disaster?

We applaud pharma for one successful vaccine",0,1,0
1465759213418909702,"payouts for vaccine injuries went past the whopping $4 billion. Using the government’s own conclusion that only 1% of all vaccine injuries are reported, the $4 billion is just the tip of the iceberg. Despite assurances from CDC and our Federal agencies that all vaccines are safe https://t.co/ENSUrxfd4P",0,0,0
1465759210600230916,Sign o the times: Rules for selfie taking after COVID vaccine. Don’t ask staff to take photo! #signofthetimes #signgeeks https://t.co/RrfRdoqbmq,0,0,0
1465759206405988367,Dow falls over 600 points; stock losses deepen as Powell says appropriate to consider faster taper https://t.co/vjNTP3oOvJ,0,0,0
1465759204665405440,"On Wednesday, December 8, the @reason sponsored @TheSohoForum will host a great debate on the efficacy and morality of vaccine mandates. Go to https://t.co/6QpT0RgTtT for details. And save 25 percent w Reason code. https://t.co/x3RssLKZMm",0,0,2
1465759201456635906,I’m sick.  It’s not Covid.  So if someone can bring me #starbucks ??!! #fluseason #flu #covid #health #wellness #coronavirus #flushot #immunesystem #influenza #immunity #virus #fluvaccine #cold #medicine #stayhealthy #coldandflu  #healthy #vaccine  #vaccination #corona #vaccines https://t.co/WOPh5HXMNm,0,0,0
1465759190568386573,"Is it a normal immune response thing that with every dose of the mRNA vaccine my skin feels hypersensitive to touch, temperature, etc. or is this not a normal thing? I've had big immune responses with each dose of moderna: fever, body aches, brain fog, fatigue, but",0,2,0
1465759190044098572,Continued mass vaccination will only push the evolutionary capacity of SARS-CoV-2 Spike protein beyond the Omicron version https://t.co/GVo45CKQZs,0,0,0
1465759183530307592,"Exclusive: 49-Year-Old Who Survived COVID Forced to Get Vaccine to Remain on Lung Transplant List, Dies After… https://t.co/aX0OYGBYKH",0,0,0
1465759183127592970,"Pfizer whistleblowr documents released 

https://t.co/QosxfxHZIv",0,0,0
1465759178924900352,"We told you since summer 2020 that vax passports and mandates were coming, maybe you should listen to us about the digital $ and global communism.",0,0,0
1465759159236845568,"COVID breakthrough cases 3 times higher in immunocompromised people, Pfizer study says https://t.co/XPmP8VIsku",3,0,2
1465759146742104077,"Heart inflammation, COVID-19 and the rare side effects of the vaccine https://t.co/WYtgWtANdC",0,0,0
1465759143218794500,Nursing unions around the world file U.N. complaint as debate over vaccine patent waivers stalls https://t.co/9GSWRdw7mg,0,0,0
1465759127418945541,"Whilst you Engli$h folk cry about Barbados becoming a republic, y’all still dying from covid, refuse to get the vaccine and refuse to wear a mask, focus on that and not what my Bajan people are doing",0,0,2
1465759100898361346,Serious question is/was there ever a booster for any other vaccine???,0,0,0
1465759099778322434,Vegan dies of Covid-19 after refusing vaccine over animal testing https://t.co/Y8Y7PLdJDR via @Yahoo,0,0,1
1465759096951422990,"It’s hilarious that we declare our “vaccine” rollout an unmitigated success when we’re testing more than ever, cases are spiking, all covid deaths are in the jabbed cohort and public restrictions are being increased.",2,1,4
1465759083143774216,To those who are not feeling OK after taking the coronavirus vaccine come out please I will try to help to bring your life again. #MandatoryVaccination,0,0,0
1465759075971567626,"Dr. Andrea’s Noack been killed for publishing his devastating findings about the fake vaccine⁉️⁉️⁉️

PLS RETWEET ‼️

Dr. Andreas Noack Reveals Graphene Razor Blades In The Fake Vaccine And Dead Soon Afterwards https://t.co/IjbxGhOc8k",0,0,0
1465759070271406082,#Stock_market_news Immunomic Therapeutics Announces Open Enrollment for RENEW Clinical Study of CMV RNA-Pulsed Dendritic Cell Vaccine for the Treatment of Newly-Diagnosed Glioblastoma Patients https://t.co/q8dSpH1U3m https://t.co/HhkKr6EmNW https://t.co/B7nA8lBfxc,0,0,0
1465759066639142919,"What a selfish ahole.

https://t.co/39uVHPcLso",0,0,2
1465759065221611525,Excellent analysis of the problems caused by #travelbans and lack of vaccine equity in Africa and South Africa broadcast now on evening #channel4news @Channel4News,0,0,0
1465759054458990610,"Omicron coronavirus variant reported across the globe. At least 19 countries have reported cases of the variant, and 70 countries and territories have imposed travel restrictions. According to the Moderna's CEO, vaccines may struggle with this variant. https://t.co/XMrmHkzNUN",0,0,0
1465759049149034496,"Do you ever think about how less than 10 percent of people throughout Africa have a first dose of a vaccine and yet plenty of people in North America have THREE doses! And not even highly at risk people! Young, healthy people!! And we think colonization ended!!!",0,0,0
1465759041368559618,German Euthanasia Clinics Require COVID Vaccination for Patients Seeking Assisted Suicide https://t.co/d9Y1py9Xuf,0,0,0
1465759038914899972,"Greece to fine over-60s who refuse Covid-19 vaccine
€100 (£85) will be imposed at monthly intervals from mid-January on those who refuse
63% of Greece's 11-million population is fully vaccinated, but data show 520,000 people over 60 are yet to get the jab https://t.co/cQjPnfxIO5 https://t.co/qityxiHtfV",0,0,0
1465759038218674178,"Fun times...

'This is not going to be good': Moderna CEO on what scientists are telling him about the omicron coronavirus variant 

https://t.co/4f3fpgKjeY",0,0,0
1465759032900263939,Continued mass vaccination will only push the evolutionary capacity of SARS-CoV-2 Spike protein beyond the Omicron version | Voice for Science and Solidarity https://t.co/vilwX3D1hl,0,0,0
1465759031499264001,"Giroir slams Fauci's expanding ego: He needs to stick to vaccine development (from @penguinponders)
https://t.co/SrqXfxGo27 https://t.co/Kpf2MwzvRe",0,1,3
1465759027972001798,For the anti vax crowd. Shall we play this in GP surgeries? #MedTwitter https://t.co/JEHjn60qx3,0,1,1
1465759023588913156,"The interview put another scare into financial markets, with futures on the Dow industrials YM00 contract losing more than 500 points.
'This is not going to be good': Moderna CEO on what scientists are telling him about the omicron coronavirus variant https://t.co/jrtZuiSUI4",0,0,0
1465759019734380549,CDC Recommends All US Adults Get Covid Vaccine Booster as Media Hypes Up Omicron Variant. 🙄🙄 https://t.co/zXMfjkXTAQ,0,0,1
1465759017301680128,"Amen 🙏🏻 
My vaccination card👇🏻
#PureBlood https://t.co/trIlOi6EXH",3,0,5
1465759010674597891,The life and tragic death of John Eyers – a fitness fanatic who refused the vaccine | Vaccines and immunisation | The Guardian https://t.co/NEKMwwt6er,0,0,0
1465759004055851015,"The GOP is comparing the vaccine mandates to the Holocaust. The GOP wants schools to teach ""both sides"" of the Holocaust. And when Proud Boys flash white power signs & chant ""Jews will not replace us"", the GOP calls them ""very fine people."" Is Nazism on the rise in the US? Yes.",20,5,39
1465758998356021255,"No mask or vaccine mandates, schools stayed open, FL sees 6 weeks of covid in the nation. Lib states hate DeSantis because he doesn't follow the science...or should I say Mr Science, Tony Fauci. https://t.co/CsYWvKUPp4",0,0,0
1465758992739745792,"Got a Christmas email from one of Dad's cousins, we communicate on genealogy. He incl this:

""We are both ‘boosted’,  still mostly sheltered, and masking for our necessary outings""

So clearly he doesn't believe the vax works. And who puts such a thing in Christmas greetings??",0,1,0
1465758985873625090,"FDA Seeks to Hide Pfizer’s Documents From the Public.

https://t.co/SFuIcm9lLp",0,0,0
1465758983722000389,Greece Requires Churchgoers to Prove Vaccination Status or Take COVID Test to Attend Church https://t.co/goOmSao7o7 https://t.co/oi1R4YEWR4,0,0,0
1465758978353336326,"Katy Tur just said she got vaccinated to protect her children.
My head is spinning. Does vaccination work against spreading covid or not?",0,0,2
1465758967016087553,UPDATE 1-Moderna CEO says vaccines likely less effective against Omicron - FT https://t.co/BI96LvdnYl,0,0,0
1465758962561728523,A estamos en marcha! Moderna Announces Strategy to Address Omicron (B.1.1.529) SARS-CoV-2 Variant | Business Wire https://t.co/qumK3DIBVh,0,0,0
1465758955326554119,Chuck Todd Gets Schooled After Trying a 'Pro-Life' Vaccine Argument on MS Gov. Tate Reeves https://t.co/R6Ai9QE4up,1,2,4
1465758949093875728,"As we make our way toward Ω (omega)- I hope for the continued protection of people who received the vaccine & the safety of people who don't have access to or who aren't yet eligible for the vaccine

Everyone else -good luck- as it seems that is what you are relying on

#COVID19",0,0,0
1465758938574503942,"Money money money
https://t.co/bUsZfL3tJF",0,0,0
1465758935093231627,Psycho-Bio-Warfare: Omicron hysteria is a virus of the mind with no basis in physical reality…it’s all a mind game to drive people to vax suicide.  https://t.co/yWOiKvFfSW https://t.co/Mpy7iaeCF1,0,0,0
1465758932140396545,".#HappyHanukkah @pfizer, @moderna_tx, @JNJNews. How's this for a ""Vaccination Illumination"" menorah for 2021? 

Appreciate your miraculous gift to the world. #GetVaccinated https://t.co/LLYS67kIxz",1,0,1
1465758925840596999,Thanks for the vaccine video @THEJamesWhale . Very useful and factual. I forgot what an excellent broadcaster you are,0,0,0
1465758924448034817,"So much of the conversation around vaccine effectiveness is imperiled by not understanding math.

If a vaccine is 95% effective and 100% of a population is vaccinated then 100% of any new cases will have occurred in vaccinated people.

The vaccine is stil 95% effective.",3,1,7
1465758922602647555,"One of my co-workers who was very vaccine hesitant and believed a debunked myth about it told me she “loves” Joe Rogan, and she’s been listening to him since high school

Welp that explains it 😐",0,0,1
1465758909763919882,"Whenever someone tells me they got the ""vaccine"".... https://t.co/pVYcac09PA",0,0,1
1465758882165403649,"Billboard? 
HOW COME. CATHOLIC PRIESTS THINK IT’S FINE TO INSERT THEIR PENISES INTO CHILDREN, BUT NOT VACCINE NEEDLES?",2,0,5
1465758869888585731,The Tobago Business Chamber says it will support the Government if it wishes to implement mandatory  via MAGCO03063873  https://t.co/kRcmWZk15C,0,0,0
1465758853983653889,UPDATE 1-Moderna CEO says vaccines likely less effective against Omicron - FT https://t.co/X490pIen2g via @Yahoo,0,0,0
1465758852637507585,"New dawn nonsense!The country is in crisis!
34.9% unemployment
R20litre petrol
Mandatory vaccination 
Omicron 
Load shedding 
R1b spent on Zondo’s imaginary state capture 
Marikana widows still not paid to date
No Chief Justice
Oscar Mabuyane still a free man

cyril must fall",0,0,0
1465758847927263238,Vaccinated? Vaccinated students can get a $50 credit for the on-campus bookstore now until December 17! Learn more: https://t.co/X1AK0oG565 https://t.co/iSqgXyZ9IM,0,0,0
1465758834635550730,Getting my vaccine this week 😳 (hopefully anyways),0,0,0
1465758834115424259,"“We welcome any country around the world doing more to contribute to our effort to fight the global pandemic as long as they’re doing that with no strings attached,” Psaki tells reporters aboard AF1. She says the US is the largest provider of covid vaccine doses and other support",0,0,0
1465758819989008394,"So @PhilMurphyNJ says to make sure you get your Covid vaccine and your boosters….but still wear a mask indoors. 

This is insane.",0,0,0
1465758819833761797,"Tardigrade: APT attack on vax manufacturing 
A recent release from the bio-isac group gives great detail on this APT since spring 21 targeted vaccine manufacturing.
contact here https://t.co/1OqYxxIEv6 https://t.co/XbDvMkeejq",0,0,0
1465758817619173379,"Aspen Pharmacare Holdings Ltd is a South African drug company.
This deal is happening without anything being agreed at the WTO re: the stalled TRIPS waiver.
As folks smarter than me have explained, deals/practical solutions are possible without this waiver
https://t.co/RnOEzypmBM",0,0,1
1465758811537432584,Omicron vaccine warning triggers fresh global selloff https://t.co/E4aZ1mo8Lm,0,0,0
1465758810044354561,"Nurse, 21, says her family ‘treats her like scum’ because she refuses to get the vaccine #englishheadline #Nurse #family #treats #scum #refuses #vaccine https://t.co/jkCCp9m7TW",0,0,0
1465758790347894790,"Join our #healthcare team on 12/1 to discuss the implementation of the CMS Omnibus COVID-19 interim final rule with comment (IFC) and the many gray areas healthcare entities are facing, including scope of coverage and legal exemptions and ETS requirements: https://t.co/QpjwenSQ9Q https://t.co/tQdUTI00d7",0,0,1
1465758789508997122,Wells Fargo employees have until Saturday to present proof of #vaccination against #coronavirus to comply with the bank’s new rule https://t.co/R15ordG5Dd,0,0,0
1465758789160812544,"Through our VAXRIDE program, NJ residents can receive free NJ TRANSIT rides to and from vaccination appointments. Learn more at https://t.co/CsSa9i6WBA. https://t.co/tKSlWZDhZr",0,0,2
1465758788594683912,Vaccine Clot Shot Covid Short-Sleeve Unisex T-Shirt https://t.co/iDYrGyyGyu via @Etsy #VaccineMandate #VaccineSideEffects #Covid19 #Vaccine,0,0,0
1465758788196126725,Today is The Day!! They have falsely labeled us for hate speech and #vaccine misinformation. We want everyone to still donate but we will be using PAYPAL! All funds should be sent to Israel@israelunite•org and label funds “Takeover Tuesday” https://t.co/fbcBxyOWya,0,0,0
1465758787243888641,"I blame anti-maskers for new variants, each of which feels like a game of Russian Roulette we're being subjected to regarding vaccine effectiveness.",0,0,1
1465758787030159373,The life and tragic death of a fitness fanatic who refused the vaccine  https://t.co/lT8TO4se2x,0,1,0
1465758780080066560,"The NCIRS Annual Immunisation Coverage Report 2020 examines whole-of-life data from the Australian Immunisation Register, with adolescent & adult vaccination coverage data included for the first time, in addition to childhood data @healthgovau Access here: https://t.co/1rRtojdvtS https://t.co/OQvgodEemi",0,0,2
1465758773453238273,"This means one could vaccinate every child age 5 to 11 in the U.S. and not prevent a single hospitalization, ICU admission, or death from coronavirus — according to Pfizer’s own clinical trial data as submitted to the FDA. https://t.co/egT6gpI6tl",0,0,1
1465758772635205636,"Friend went to Seattle last weekend to run in the marathon... Customs officer never asked for any vaxx passport, just welcomed him 🙂
CBSA says its workers intercepted more than 350 fake COVID-19 tests and vaccination documents at borders | CBC News https://t.co/2xa5ValZ4E",0,0,0
1465758767543427082,Finallllyyyyy got my covid vaccine today,0,2,2
1465758767178522626,"PEI's Chief Public Health Officer, Dr. Heather Morrison sums up how effective vaccines are against COVID-19
#peipoli #PEICovid19 #vaccination #vaccinationCovid https://t.co/kS0LYukUuK",2,0,3
1465758763630137346,Chuck Todd Gets Schooled After Trying a 'Pro-Life' Vaccine Argument on MS Gov. Tate Reeves https://t.co/KhVaXwbHs4,0,0,0
1465758747779817490,"Friend just sent me a link to the Brazilian vaccination campaign - @notmarytho, are you in charge?

https://t.co/thU5HOprCw",1,1,1
1465758744021590016,Razor Blades in the Vaccine? https://t.co/3XA6CjX8yG,0,0,0
1465758741933047813,EpiVax Progresses on a Vaccine to Address SARS-CoV-2 Variants - https://t.co/tuKNETBjL6,0,0,0
1465758734119051269,Covid-19 Vaccine Clinics scheduled Wed. and Thurs.    in Lander and in Riverton - https://t.co/YHQ4HUDDmU https://t.co/OEwAVJQDUp,0,0,0
1465758732038590464,Insulting people for not getting the vaccine? 😅.. Just shows how you were brought up..,0,0,3
1465758728691589126,the US vaccine card is a great metaphor for the American approach to infrastructure,0,0,0
1465758723037564928,".""Every day, there are six times more boosters administered globally than primary doses in low-income countries,"" WHO head Tedros Adhanom Ghebreyesus ""This is a scandal that must stop now."" - Sign the Petition now for Vaccine Equality https://t.co/6pz10TkCiG via @Change",0,0,0
1465758719644471305,Omicron Vaccine Could Get Nod in 4 Months: EU Watchdog https://t.co/CpMVrT3awp,0,0,0
1465758719606730767,I can't find my vaccine card and I am so annoyed,0,1,0
1465758716083552265,Omicron Vaccine Could Get Nod in 4 Months: EU Watchdog https://t.co/npsJt20Lmb,0,0,0
1465758709326524422,"Pandemic vaccine Christmas Covid ,Ornament 2021 , Covid year summarized, YEAR summarized, the year we had to get vaccinated https://t.co/635BGxDHC8 #shoplocalpickering #shoplocal #Etsy #TulleVogue #MdfRound https://t.co/Vsw7KdO0ba",0,0,0
1465758708563120144,Omicron Vaccine Could Get Nod in 4 Months: EU Watchdog https://t.co/W8lXDt7gCt,0,0,0
1465758699998248961,Immunomic Therapeutics Announces Open Enrollment for RENEW Clinical Study of CMV RNA-Pulsed Dendritic Cell Vaccine for the Treatment of Newly-Diagnosed Glioblastoma Patients https://t.co/YWkg6pDpbS https://t.co/EUf6wgTKYw,0,0,0
1465758685255200769,"Vaccines less effective against Omicron variant: Moderna CEO

#Omicron #OmicronVariant  #NEWS
Read More Here👇👇👇 
https://t.co/Ca2UGoC62E",0,0,0
1465758678531911686,"https://t.co/cmovQTEYNV 
This was the plan along, conspiracy no more",0,0,0
1465758674660601859,Hon Uhuru Kenyatta: Stop the tyrranical vaccine mandates - Sign: https://t.co/SEoGc4MqyH,0,0,0
1465758667328921601,"Pastor Gus, Platteville Grant County, trusts the technology associated with the COVID-19 Vaccine as well as his doctor's recommendation to get vaccinated. He says, ""Thank God for technology, because I believe in the science and I believe in the advice of my doctor."" #Vaccine https://t.co/8Efz9g1eGb",0,0,0
1465758663667331079,"S&P 500 drops back below 4600, prints fresh monthly lows amid vaccine efficacy/hawkish Fed worries By @Frank_Macro https://t.co/FXWao4woQS #SP500 #Equities",0,1,0
1465758661201088521,"The heads of vaccine manufacturers Moderna and Pfizer say they should know in two to six weeks whether the current vaccines will work against Omicron.
Stephane Bancel of Moderna, said there were early indications his company's vaccine would be less effective. https://t.co/DxBB9CqsQk",3,1,2
1465758650652405763,"Not aged well:
""CDC study showing vaccines sharply cut all Covid-19 infections — not just symptoms. That news puts to rest one worst-case-scenario: that vaccines might protect the vaccinated against hospitalization, but allow millions of silent infections""
https://t.co/DyC0TU5i3r",0,0,0
1465758646265073666,Our little one received her second COVID-19 vaccination shot today. Such a feeling of relief has filled my entire being. I hope every parent/guardian gets to experience this feeling much sooner rather than later! https://t.co/4g5AleAo96,0,0,2
1465758639331946511,"If you're over 18 and had the #Pfizer or #Moderna #COVID19 vaccine series over 6 months ago, or the #JohnsonAndJohnson vaccine over 2 months ago, you're due for a #boostershot! https://t.co/yjWLoLZdpX",0,0,0
1465758632369594371,"Donald Jr., World-Renowned Moron, Urges Vaccine Protests as Omicron Poses “Very High Risk” https://t.co/0Ya1DImCnA #SmartNews",0,0,0
1465758630507130882,Great job @mlchealth on covering latest vaccination cohorts on @bbcnewsline Really clear presentation 👏🏼,0,0,0
1465758628581937157,"Omicron Variant Unlikely to Cause Severe Illness Among Vaccinated People: BioNTech Founder

https://t.co/D6NVd2WrFZ this point most ppl know that the vaccines are doing little along the lines of efficacy fm this virus. The virus poses less threat to ppl than the vax",0,0,0
1465758625343885316,"MetaSpace Enhanced 4A+ Quantium  Useability {EdgeFogCloud Ops Integrateability }… MetaSpace EcoSystem EcoTechnology {1A = Physical Content Applicability + 2A = System Capacity Affordability + 3A = Cyber Capability Accessibility + 4A
@ycliao7

 #PFIZER https://t.co/9yIWxD926r",0,0,0
1465758621002874887,Gladthat @mlchealth gave Patricia Donnelly (head of Northern Ireland vaccinations) a decent grilling for claiming poor levels of vaccination here are because of scepticism. I'm eligible now for a booster and my arm is ready. Tell me where and when and I'll be there in a flash!,0,0,0
1465758617945128962,Obsessed with everyone freaking out over a new variant spreading fast in a country with less than 25% of its eligible population vaccinated. Like I probably could’ve predicted that. Stop with the omicron panic and focus on the vaccine drought in Africa how bout that,0,0,0
1465758608302374915,"Opinion | Florida, Iowa, Kansas, Tennessee pay people not to get vaccinated - The Washington Post https://t.co/Q3QUetclfH",0,0,0
1465758595480526854,Got boosted up today! Praying for my next 24 hours 😆 #vaccine,0,0,0
1465758587200933888,"Our 2nd round of COVID-19 vaccination clinics are this week, starting today! It's more important than ever due to the emergence of the new variant of concern, Omicron. During the 1st round, 5,635 doses of the COVID-19 vaccine were given. 
#COVID19Vaccine #VaccinesSaveLives
1/2 https://t.co/OuFNAPPmbt",2,1,1
1465758585799921664,Omg mf’s want a vaccination card for everything now. Bitches,0,0,1
1465758580523552769,"Hi @metrolinx @gotransit @upexpress under ""New food options at Union Station for GO and UP customers"", I should note that ""In accordance with provincial health measures, ""a COVID vaccine passport is required for anyone dining in our food court seating area"" 1/2.",0,1,0
1465758578204155914,"Is this about following the sCiEnCe 🤪 too?????

WAKE UP - this has NOTHING to do with a virus 

https://t.co/pPuIjPAw9F",1,0,0
1465758578115891200,I got my first dose of vaccine yesterday and omg I already watched 3-4 documentaries related about tombs omy-  and now I'm so active and not sleepy currently doing my third task for school,0,0,0
1465758567282130949,Just Announced: #FürUngeimpfteVerboten No freedom for people who do not take experimental gene therapy + oppose genetic modification + do not want to be patented. They face heavy fines and prison sentences in Europe and Australia #vaccine #VaccineMandate,0,0,0
1465758565772234754,Put the vaccine in a vape and the whole county with be vaccinated by tomorrow 🥸,0,0,1
1465758559627620355,Here is this week’s Careers newsletter: https://t.co/XM0nwFTf6s,2,2,18
1465758549447905281,Can Serum Institute Match 1 Billion Vaccine Doses? - https://t.co/lCmuG7R95L https://t.co/SPdn33ycxH,0,0,0
1465758547996782597,Trump-appointed judges are pushing a huge right-wing lie in order to block vaccine mandates https://t.co/9suxncpIdj,0,0,0
1465758541235597320,"Success of COVID Antiviral Pills Hinges on Speedy, Accurate Tests
#Covid #Coronavirus #Antivirus #Merck #Pill #Vaccine #Holidays
@DanielGriffinMD @ABIMcert @APHL @ASU 
https://t.co/gXqDrcny4e",0,0,0
1465758541097193474,"The data continue to show that COVID-19 vaccines are highly effective at preventing severe illness from COVID-19.

Get your vaccine as soon as you can. https://t.co/CXOncWJB3N 

#gatewayhealthfamily #laredotx #zapatatx #hebbronvilletx https://t.co/jZTAZTaAt9",0,0,0
1465758534377918467,"Through our VAXRIDE program, NJ residents can receive free NJ TRANSIT rides to and from vaccination appointments. Learn more at https://t.co/PzIPuK683D. https://t.co/CA9LDsjERU",0,0,0
1465758532104556547,"Epidemiologist Adamson Muula is inspiring parents to take their children of 12-years and above for Covid-19 vaccination once the Pfizer jab becomes available in the country.

Recently the PresidentialTaskforce on Covid-19 issued a directive that

https://t.co/zCRdulBcnp https://t.co/6Mhl7p00YV",0,0,0
1465758529604702220,For eg the current vaccinariant trending is the pfizer/omicron couplet.,0,0,0
1465758527599693827,"A new #CPT code for administration of the #COVID19  vaccine for #janssen will be a part of CPT code set update for 2023. (1/2)

#QuestMSO #vaccine #phlebotomist #boostershots #urgentcare #administration #covid #healthcare #laboratory #hha #HRSA #medicalcoding #Laboratory https://t.co/pAUGwXIeOp",0,0,1
1465758506817138691,Lisbon to open biggest vaccination site yet amid COVID-19 surge https://t.co/ZkQ5eEUscQ via FXEmpire #forex #fx,0,0,0
1465758499338694673,"The new omicron variant has health authorities and governments concerned. This map allows you to visualize its diffusion. 

https://t.co/91ZEWl9sHX

#Variant #WHO #Covid19 #Vaccination #Vaccines #StaySafe #Omicron",0,0,0
1465758499154112516,"Sorry to be rude, but this is just STUPIDITY. Marcus Lamb, anti-COVID vaccine Christian broadcaster, dies at 64 https://t.co/dWPMaotAzV via @RNS",0,0,0
1465758497564512266,"NNTV is calculated by dividing 1 by the Absolute Risk Reduction. But there was no risk reduction in hospitalizations, ICU admissions, nor death. So if one remembers grade school math, 1/0 is “undefined” since one cannot divide by zero.”
 https://t.co/egT6gpI6tl",0,0,0
1465758497291874313,"Why is Mandy stepping down? What happened? 

Something with the vAx?",0,0,0
1465758484524380162,"In Newcity: More coverage of the Reader's decision to run an anti-vaxx op-ed by one of its owners, including the misinformation that ""ivermectin... has been shown to be... effective in treating COVID."" The Reader needs to retract this piece and apologize.
https://t.co/HtxKo1jDLT https://t.co/Dn9mJZ6F8J",0,0,2
1465758479742869511,"#FDA Seeks to Hide Pfizer’s Documents From the Public - ICAN - Informed Consent Action Network

#PFIZER https://t.co/LjvAn5TQZG",0,0,0
1465758467218628612,"“Reported on Monday that “FL, IA, KS & TN have changed unemployment insurance rules to allow workers who are fired or quit over vax mandates to receive benefits.” Yes, incentivizing people to quit work & remain unvaccinated. The party of “accountability.” https://t.co/J5kYtaXc8V",0,0,0
1465758464425218049,"Looking for the latest information on #Omicron or have questions about it? Our expert from @bcmhouston joins #TownSquareTalk to answer your holiday traveling and gathering questions, including vax questions.

📧 Email @townsquaretalk w/ @ErnieOnTV 
☎️ 888-486-9677
📲 Tweet us",0,0,0
1465758451590701062,Tuesday” #fundraiser!! They have falsely labeled us for hate speech and #vaccine misinformation. We want everyone to still donate but we will be using PayPal! All funds should be sent to Israel@Israelunite•org and label funds “Takeover Tuesday” https://t.co/LYRL3vkGVM,0,0,0
1465758444846292998,🚨 Sweden: Get Your Covid Vaccine Passport in a Chip in Your Hand (VIDEO) https://t.co/WFK1KIVU51 via @gatewaypundit,3,0,1
1465758437690810376,Millions rejecting the vaccine! #NWO #globalreset https://t.co/jPsN1fyEwh,1,0,0
1465758436008865802,"What is the Number Needed to Vaccinate (NNTV) to prevent a single COVID-19 fatality in kids 5 to 11 based on the Pfizer EUA application?

And what are the risks that go along with injecting that many kids?
 https://t.co/k7Nte6CXBH",0,0,0
