id,text,retweet_count,reply_count,like_count,topic,reception
1466129600577036288,"Selling #TheGreatGatsby and jab, jab, jab, right hook #BookTwitter #books. They are literally untouched. Anyone intrested please dm me. 
Deliverable within #Srinagar only. https://t.co/ycT6dkK3AV",0,0,1
1466129599973052418,"#ShamitaShetty is very much in house...par 1 ghante mein jab uski fake eviction ki news aayi thi aftr panic attack promo shams got so much praises,love n itne sare VMs b aagaye from all fandoms for her😂par I m liking her since 2-3 days due to #TejasswiPrakash n her good bond",1,0,1
1466129595451822083,It Begins. Austria and Greece to Fine Citizens Who Refuse to Get Vaccinated https://t.co/2AtT21dZJx via @gatewaypundit,0,0,0
1466129593895632910,"Fully vaccinated.

https://t.co/t3aGaljlmJ",0,0,0
1466129593467817987,"Another reason why I don’t believe in the vaccine, my coworker who has all his shots including the booster shot still got covid 😭😭 soooo whats the purpose of the vaccine ?¿",0,0,0
1466129592389939204,Couple in damages fight over vaccine side effects A woman has described how she had to lea https://t.co/zJxGrNBQol,0,0,0
1466129587037949953,"https://t.co/WzQ4B33zAQ
First U.S. case of omicron variant is found in California

The patient, who returned from South Africa last week, had been fully vaccinated and was showing mild symptoms.",0,0,0
1466129585171726337,High-Flying Anti-Vax Evangelical TV Network Founder Dies of COVID-19 https://t.co/1SF4ntcoe8 #SmartNews,0,0,0
1466129574710980608,David Byrne and the Talking Heads: Makin' flippy floppy; tryin' to do my best. That's how it goes as COVID vax mandates wend their way through the courts. Just ask @BalladHealth @WJHL11 https://t.co/EfS5cdjJPD,0,0,0
1466129565617516547,"I currently do not trust a single thing this incompetent premier does.
#FireKenney #firetheucp #ableg #abpoli #abgov 

Kenney to give update on Alberta's goals to make its own vaccine https://t.co/Ptz60t2V9b",0,0,0
1466129565282144284,"Yep, exactly what they want!
https://t.co/tR2TeGAo1Z",0,0,0
1466129563944116246,"#BREAKING A person in #California who had been vaccinated against COVID-19 became the first in the #US to have an identified case of the #omicron variant, the White House announced Wednesday. https://t.co/0kdkU4ePcM",0,0,0
1466129553709961218,"Anti Vax = Duped empty headed big mouth 

Vaccine Hesitate = Ill informed, ignorant n irresponsible 

“Let’s go Brandon” = latest slogan of hate n bigotry",0,0,0
1466129553500344325,Dr Vernon Coleman – “We finally have evidence that authorities knew administering the Covid-19 Vaccine would be Mur  https://t.co/7anKHl9nTY,0,0,0
1466129543765413900,COVID booster acquired 💉💉💉,0,1,0
1466129541630414858,"I believe @NBSaphierMD and trust she has the best intentions of Americans. If she recommends to get a first dose of Pfizer/Moderna AFTER getting the JJ vaccine, then I would highly consider it.",0,0,0
1466129534982500367,"GEMS report?
6. Show projections of what the current situation may look like in intensive care without large-scale 
vaccination or what it might look like in the future if the population refuses a booster vaccine. This 
reinforces the belief in the effectiveness of the vaccine.",0,0,0
1466129532675510272,"Dr. Anthony Fauci and former President Barack Obama appeared at a pop-up vaccination site at Kimball Elementary in Washington, D.C., on Tuesday. The duo interacted with local children and their parents to promote the COVID-19 vaccine https://t.co/uwuDMcWu4Q",0,0,0
1466129528967741445,"“…those with microchip implants have stopped carrying vaccine passports, keys, ID cards, and even train tickets with them, thanks to radio frequency identification technology” https://t.co/Ht6r1uiwbO",0,0,0
1466129526791065601,I don’t understand why we still having this vaccine conversation tbh… if you do you do and if you don’t you don’t. Shut up now.,0,0,0
1466129523687231495,COVID-19: Great Yarmouth man jailed after supergluing lock on vaccination centre in Gorleston https://t.co/THGwqns1Tu,1,0,3
1466129523653718023,Please get vaccinated.,1,0,0
1466129522428891144,What do you think: do you think it’s legal that the Connecticut Judicial Branch ignores an existing 18-year state order of vax law (19a-131e) to give itself power under another statute (51-1b & 51-5a) clearly meant for business matters & not public health?,0,0,0
1466129518020767745,Double-vaxxed LeBron has the 'Rona and people are wondering when Kyrie Irving can come back to play https://t.co/2aJGF7fU1h via @Not_the_Bee,0,0,0
1466129513876791305,Just had my booster jab- very well done to the Gateway Community Church- it was very well organised.  Also to the NHS staff a big shout out - actually got treated like a human being tonight- people listened.,0,0,0
1466129513579003906,"""Senate Republicans Threaten Shutdown Over Vaccine Mandates"" by Emily Cochrane via NYT https://t.co/HkFff2bi04",0,0,0
1466129511553110017,It’s safe to say that those that haven’t taken the vaccine aren’t going to take it. Move along Biden. It’s over. Enough is enough,0,0,1
1466129508692643850,But do you want things to get back to normal then go get the goddamn shot because it will prevent the spread of COVID and Omicron because I do not want another goddamn shut down,0,0,0
1466129507694231552,BioNTech CEO Says Vaccine Likely to Protect Against Severe COVID From Omicron https://t.co/VMIRIWSRa0 https://t.co/Aktau5JsjC,0,0,0
1466129502736728065,".@abc7newsbayarea Vaccine fine? $100 is too much for many, irrelevant for others. Would prefer a percent of income.",0,0,0
1466129491344957446,Guess tomorrow I'll go get my moderna booster. Too busy today.,0,0,0
1466129489637752834,Booster Counteracts Waning Immunity of Initial Pfizer Doses https://t.co/43lqWHEM37 https://t.co/aAVfPuAgXH,0,0,0
1466129480347533319,Vaccination card ga e reke ticket😜,0,0,0
1466129478585880589,"FASCISM LIES TO CONTROL YOUR MIND! KNOW YOUR ENEMY BEFORE IT'S LIES KILL YOU

The Next Challenge to Vaccinating Africa: Overcoming Skepticism https://t.co/gO49EPLAic",0,0,0
1466129477583450115,"Recent data, however, indicate that the epidemiological relevance of COVID-19 vaccinated individuals is increasing.
#Thl #rokotepassi 🚮
https://t.co/zDtUvqB6HJ",0,1,0
1466129475402289154,">@JohnCornyn on the forcing-shutdown-over-vax-mandate debate: ""“I don’t think shutdowns benefit people like some folks think they do.”",1,0,10
1466129473271734272,Had my booster jab today and it’s already making me feel rough https://t.co/Cz4LZmyck1,0,0,0
1466129465868787712,"https://t.co/5SNQPm6znY Fauci: “I really don’t want to comment on the situation in individual states because there are so many factors from state to state that are different.”

Thank God @GovRonDeSantis didn't listen to Fauci & put in lockdowns or mask/vaccine mandates.",0,0,0
1466129464912494592,"#OmicronVarient has already been detected in the U.S,please protect yourselves today,get vaccinated and get your booster shot asap",0,0,0
1466129461099720707,This is my dad he died struggling for air due to complications from covid. When I say get vaxxed I mean GET VAXXED. he had gotten both shots and still got covid. https://t.co/25vvM7QT66,0,0,0
1466129458847440897,I am officially triple vax’d!!!,0,0,0
1466129458545545218,"More important now than ever to help me out of here I don't want covid. Since everyone was vaccinated it's a newer strain. 

Fuck I was even talling abt my grandparents not that long ago. 

I hope you shitty antivaxxers are happy with yourselves.
 https://t.co/lBRLKatO04",0,0,0
1466129458100948997,White House Press Secretary Jen Psaki while answering Fox’s Peter Ducey questions  just stated that less then 20% of Americans are vaccinated.🤔,0,1,1
1466129450416885762,"This first case in the highest vaccinated state with the most restrictions. 
https://t.co/uOB87XTzB8",0,0,0
1466129448105918472,The second dose of the vaccine hitting hard,0,0,0
1466129443856924673,"So a vaccinated traveler who wore a mask still got it? 🤔

0 reward for taking the jab risk... 

Wake the F up people!!!!

Omicron variant: Biden preparing stricter coronavirus testing for all travelers to US: LIVE UPDATES https://t.co/B1pDhxqfeK #FoxNews",0,0,0
1466129439507505166,"#BREAKING A person in #California who had been vaccinated against COVID-19 became the first in the #US to have an identified case of the #omicron variant, the White House announced Wednesday. https://t.co/mGq5zwiYVG",0,0,1
1466129436613480451,Federal Judge Rejects DOD Claim That Pfizer EUA and Comirnaty Vaccines Are ‘Interchangeable’ https://t.co/SuxkIROl38,0,0,0
1466129434315042823,Boosted 💉,0,0,0
1466129432398245893,One of the pros about being from tola is knowing for a fact that even if the vaccine had nanotechnology it wouldn’t work here,0,0,0
1466129431660052490,And the person in Ca. is vax ..But anyway …#OmicronVarient https://t.co/PnULvyhi8M,0,0,0
1466129427272716298,"Should vaccinated people wait to get boosted, given omicron & potential new boosters? 

""I would not be waiting,"" Dr. Fauci tells @PeterAlexander. ""The mistake people would make is to say let me wait & see if we get one. If you’re eligible for boosting, get boosted right now.""",2,0,0
1466129426362552320,Why is it ok for my body my choice regarding abortion but not for the deadly jab,0,0,0
1466129420310261760,Got my 3rd Covid vaccine and flu shot today. Anyone else getting theirs soon too?. I feel great. I’ll keep doing my part. #Covid_19 #GetVaccinatedNow #EqualityforAll,1,0,0
1466129418854834189,South Africans rush to get Covid-19 vaccine over mandate and Omicron fears https://t.co/g7Upc8YCIe via @businesstechSA,0,0,0
1466129407521738753,being vaccinated is not a personality trait. neither is being unvaccinated. i wish all yall would just stfu and get over urselves.,0,0,0
1466129402589286403,'Easier than a flu shot': Nova Scotia begins vaccinating children against COVID-19 https://t.co/AJ0fMyPYMI https://t.co/sayGoipXd1,1,0,3
1466129395978932228,How can a fully vaccinated person get the virus. HOW @GregHuntMP,0,0,0
1466129395597426707,"$MRNA NEW ARTICLE : Moderna, Inc. (MRNA) Management Presents at NASDAQ 45th Investor Conference (Transcript) https://t.co/Z2PFX304ak Get all the latest $MRNA related news here : https://t.co/eMscFlSpdw",0,0,0
1466129394016169990,NE Gov. Ricketts Calls for End to Vaccine Mandates -- 'Horrible Policy' https://t.co/XXD1qW2eaI,0,0,0
1466129393236033540,Vaccination strongly encouraged ahead of Vooma weekend https://t.co/659UGTmzmk,1,0,0
1466129393231740937,I don't feel nearly as sore as I did my first shot. Let's hope I don't feel nearly as sick either. This second dose was also J&J.,0,1,0
1466129391260479495,"One thing I’ve learned this year is that people be ready to blast your problems and throw them back in your face like they perfect. Can’t wait for an opportunity to take a jab, but god forbid you do the same.",0,0,0
1466129388009922560,Sajid Javid says delivering Covid booster jabs is NHS’s new national mission https://t.co/N7VZcAysM1,2,3,0
1466129386906734599,"Chickenpox Vaccine :  I wonder how many anti-vaxxers made sure their child received the CP shot when it was FDA approved in 1995 OR are a child who received the shot.. Most folks were so glad for the vaccine they didn't hesitate, even though long term effects were unknown. Hhmmm",0,0,0
1466129371807330305,"Hospitalisations surged in South African epicentre of Gauteng, but only a quarter of population is vaccinated 
    Israeli officials claim Pfizer booster dose provides up to 90% protection against severe illness from Omicron https://t.co/OaZ0Qx93NH",0,0,0
1466129370372878344,"The line for me was when we all got vaccinated and didn't get back to normal. 

What fucking line does the government have to cross before you say enough?",0,0,5
1466129368682532873,Niggas got the vaccine with the boosters catching covid for the second / third time and I’m over here  unvaccinated healthy af,0,0,1
1466129368120377347,"An interesting aspect of Roe v. Wade is that the decision was based off of Griswold’s creation of a constitutional right to privacy, which Roe imputed to a woman’s medical decisions. Thus, this new case could possibly have an ancillary impact on vaccine mandates. Crazy, right?",0,0,2
1466129363775078400,It Begins. Austria and Greece to Fine Citizens Who Refuse to Get Vaccinated https://t.co/BMbai7rCw9 via @gatewaypundit,0,0,0
1466129363305385984,Almost every vaccine has more than 1 dose. Stop getting on here loud and wrong. And go get boosted for Covid and TDAP. Cause the way y’all be acting dumb I’d hate for you to step on a rusty nail.,1,0,2
1466129352521928712,"Utah senator demands answers from #CDC, #FDA after hundreds of #vaccine pat... https://t.co/MiwlOCZFR8 via @YouTube #NoVaccinePassports #MasksOff #NoVaccineMandates #FireFauci #AnthonyFauci #JoeBiden #KamalaHarrris #NancyPelosi #Democrats #CNN #BBC #FoxNews #MSNBC #BigPharma",0,0,0
1466129351896825858,wtf happened to my vaxcert why am i not recorded as fully vaxxed?i'm done 3 mo's ago🤔,0,0,0
1466129344519045121,"*WATCH LIVE*: ""#DrAnthonyFauci and White House press secretary #JenPsakiHoldARealNewsBriefing."" 
3,214 watching now ~ Started streaming 30 minutes ago at 11:00am December 1, 2021. Provided by: @PBSNewsHour. #WearAMask  and Choose #Vaccine💉I got #JandJ❤️ https://t.co/rHL7esWvsc",0,0,0
1466129343118073856,"Lai Mohammed in Spain, says 'vaccine inequality will affect progress in fight against Covid' - https://t.co/i3yHiHdhP4 https://t.co/dTQGrgtoTA",0,0,0
1466129342690312192,Could it be? The vax doing what the government wanted it to do. https://t.co/9AfhHZqPu9,0,0,0
1466129333462831104,"I'm not even close to panicking about Omicron. We've experienced the Delta variant. Lamda. Mu. Alpha. etc. It's normal for mutations to happen. As long as you're vaccinated, you shouldn't worry. With booster shots and COVID pills next year, we should be OK",0,1,1
1466129325175062543,I got a COVID booster yesterday and it has knocked my ass out. My body is aching and my throat and all my lymph nodes are swollen:(,0,0,0
1466129323992096770,Are we all just gonna pretend not to notice that all these original omicron positives are vaccinated.,6,1,31
1466129321798557713,"december accountability fr

been fasting today so i did a dinner omad ! i was also supposed to work out but i got the vaccine and ur not allowed to exercise the whole day😕i know im gonna eat so much in the holidays so im just trying to even it out by st4rv!ng now lmao😛 https://t.co/phUzoY2dys",0,0,0
1466129315897167872,"Here’s our first documented case. In California, traveled to South Africa; double vaxxed and mild symptoms. 

https://t.co/bmCj1n1LeO",0,0,2
1466129314676555780,"The vaccines that dont work against the delta strain are now going to work against the milder omicron strain, so we all need boosters say Pfizer.",0,0,0
1466129303297536012,Fauci announces first Omicron variant case in the US https://t.co/xqEI9aw4zW via @YouTube HERE WE GO AGAIN this is not surprising because 20% of the United States by population refuse to get the jab with this situation will never get out from under Covid,0,0,0
1466129303213461506,"I'm trying to think of another disease that requires 3 vaccine shots in a year because the first 2 shots wear out at the 6 month mark.

And will 3 even be the last?   As Pfizer/Moderna rack up billions in profit.
#Omicron #BCpoli #cdnpoli #COVID19",0,0,0
1466129303192543232,Just got my covid booster! Wheeeeee. 🎉,0,1,3
1466129300877307909,"Bill Gates is being charged with capital punishment by 1 foreign Nation. Bill Gates being a co investor with the corporation that produced a vaccine for coronavirus. The vaccine has caused death, due to side effects. Yet we have ""Grim Reaper fauci"" still dictating to America. WOW",0,0,1
1466129300827082754,"Idaho Governor Brad Little (R) to Neil: ""Awareness and transparency is always a good thing...I just want people to be aware, we want more people to get vaccinated."" @GovernorLittle https://t.co/V0DakBLP3F",1,0,0
1466129298457194498,"So Trump is right after all and this is one giant I TOLD YOU SO, thanks to libtards and everyone wearing masks alone in their vehicles while on their way to get their 5th death jab. https://t.co/zLyFj9Pt9C",0,0,0
1466129298134224902,"With developing nations unable to access COVID vaccines, Omicron could present a major problem. Here's why https://t.co/l09eJXlA1a via @ABCaustralia",0,0,0
1466129297941438472,"#Omicron found in a vaccinated person in California

What a bunch of spaztic, nonsensical dribble

Imagine hyperventilating over every new flu strain that came along or the various respiratory illnesses.

You might want to investigate mind control

https://t.co/lDl588N9N5",0,0,0
1466129294414036992,do yall think the same government that allows the military to have a budget of $700 billion+ per year is same one trying to control us with a vaccine? like why wait they could wipe us out with that $700 billion if they wanted to rn lmfao,0,0,0
1466129292769865734,"Omicron is already everywhere.
Travel bans are pointless.
Evidence so far is mRNA vax (w boost) kicks its butt pretty darn good still.
If you think omicron is a reason to remain unvaxed, Darwin award.
Abortion is far safer than carrying a pregnancy to term and is a human right.",0,0,0
1466129290857267208,The MORONIC variant has been said to be mild by the doctor who first discovered it !!! Calm the hell down already. And if vaxxed people are catching covid WTF is the point again ???!!!!!!!,1,0,0
1466129286847467523,The CDC isn’t changing its definition of ‘fully vaccinated’ to include boosters https://t.co/VAm9XfEgtk,0,1,3
1466129284586692611,"To anti-American companies like @WolframResearch & @LumenTechCo:

You're coercing people to inject a risky, EXPERIMENTAL drug, under duress, just to keep their employment.

I know 3 harmed & 1 who died from this 💉. I know 0 who died from #Covid19. 

May you get what you deserve.",0,0,1
1466129284305727517,The Fifth Circuit Has Harsh Words For Biden's Vaccine Mandate https://t.co/mSOfSnZLBT,0,0,0
1466129273270542344,"#Germany reports Four More New Cases Among Fully Vaccinated !! https://t.co/7868mXj2ig As of today, there are now seven confirmed cases of the #Omicron  #covid19variant  in #Australia  ie six in New South Wales, and one in the Northern Territory.",0,0,0
1466129266731589640,Has Joe Biden gotten cold feet over enforcing his bullshit vaccination mandate? https://t.co/iJhdKs5CTg,0,0,0
1466129266362490883,"Man I just got another shot last month & now they're talking about another variant. And they found out about it from a person who was already vaccinated 🤦🏾‍♀️.

Listen I'm not taking anymore shots 🙄",0,0,0
1466129257738997763,"Every time a new variant pops up, they jump down our throats about getting vaccinated. The entire fuckin world needs to also be vaccinated, morons! Stop hoarding the vaccines!",0,1,0
1466129252613439492,First #Omicron patient in US in SF Bay Area.  2 shot vaccinated. Recovering at home. Not hospitalized. #VaccineWorks #GetVaccinated,0,0,0
1466129252525481989,okay so why tf my stepdaddy just tell me my stepbrother & his gal who expecting baby in a matter of hours ain't vaccinated cause they don't believe in the vaccine. news to me i was closely surrounded by people who wasn't making sense. 🤦🏿,0,0,0
1466129252076638210,"First #Omicron patient in #California returned to US from South Africa on Nov. 22, CDC said. Was fully vaccinated, had mild symptoms that are improving. The person has been self-quarantining since testing positive, and all known contacts negative.  https://t.co/j7iNoUPm1G",0,0,0
1466129241200893968,Republican lawmakers plan to shut down U.S. government on Friday: report https://t.co/Tj1vHKaJoR  - GOP politicians continue to show how arrogant they are and only concern is how they appear to each other not everyday Americans. Out to screw us all!,0,0,0
1466129241079169028,How to freeze-dry a potential COVID-19 vaccine - https://t.co/OJBh4OUAOU{ https://t.co/9UfyqEhPsR,0,0,0
1466129240726724611,A life-saving drug or vaccine doesn't need 24x7 mass advertising and campaigning!,0,0,3
1466129238172618763,"Understand that the latest screamfest over the new ""variant"" is due to four people in Botswana, all vaccinated, who got..... a cold.  

#Omicron https://t.co/8MzjHuGC8c",0,0,0
1466129236662669317,GOP lawmakers push government shutdown over Biden's COVID-19 vaccine mandate - Washington Times https://t.co/mPSkJ7ahd4,0,0,0
1466129234846535687,"It’s the 1st of December so here’s a festive reminder of last year’s Christmas single (and one that is sadly just as appropriate this year) - Santa’s Got The Vaccine…

https://t.co/CdnucGiTGg

#christmassingle #christmasnumberone #santa #vaccine #covid19 #yesitisonspotifytoo",1,0,1
1466129232510263296,"A year ago I distinctly remember Matt Hancock saying on National Television  "" Get your jab and you can have your Freedom "" those words are a bare faced LIE.",0,0,0
1466129232501821441,"BUILDING SERVICE
Where: Dwight Community Centre
When: Tuesday, December 14, 2021 @ 1:00 pm
(All attendees must provide proof of double vaccine  and must pre-register) To pre-register, please email buildinginspections@lakeofbays.on.ca  
View notice here; https://t.co/t5lHBhHbMv https://t.co/DjkPDr8UnF",0,0,0
1466129228550705152,CMS Vaccine Mandate Enjoined Nationwide https://t.co/1TbTdWGw0q | by @smithamundsen,0,0,0
1466129227032506376,A profile of one family divided by vaccine politics reflects the divide of a nation https://t.co/dVOv9mlNiR,0,0,0
1466129222443802624,"#msnbc RT COVID vaccine verification digital record offered in Washington #Seattle  #vanwa #portland  #waleg  @coinoregonizers #BlackLivesMatter   #Maddow #BuildBackBetterAct #oregon
 https://t.co/URFrVx7AeF",0,0,0
1466129218367012864,"I loooove how ppl r up in arms about killing babies ""its my choice"" but when it comes to covid ""take the fucking vax"", ""we should round up n shoot antivaxers""  😂🤣 ppl really lack self awareness and its utterly INSANE! just admit u stand for NOTHING. https://t.co/VbCoIt0tBN",0,0,2
1466129216957734914,"“Taking your chances and hoping for successful treatment in the hospital doesn’t convey the full picture of the impact of Covid-19. Our recommendation . . . is to use preventive measures, such as vaccination, to prevent severe episodes of Covid-19.” https://t.co/lLACOviiBn",0,0,0
1466129216529862657,Canada next?  https://t.co/yLyeEoULYl,0,0,0
1466129215196073985,"Now that Omicron is here in the US, here is a nice blog to show you why you still have some protection against this new variant if you are vaccinated: https://t.co/kVDN3vIlcb",0,0,0
1466129214260711425,Republicans Threaten Government Shutdown Over Vaccine Mandates https://t.co/khdJzIAQFM,0,0,0
1466129200612524043,"(US case of COVID-19 omicron variant identified in California | AP News) https://t.co/oZW2G5Cvpp 

WASHINGTON (AP) — A person in California who had been vaccinated against COVID-19 became the first in the U.S. to have an identified c...",0,0,0
1466129198062391296,Shorter: “F’k off Srdjan. The world doesn’t revolve around your idiot son!”  https://t.co/RLYSdOIdOL,0,0,0
1466129197370384393,"Pregnant Hysterics:

""I'm sorry, I can't go to that Sushii restaurant. Can't be too careful, ya know?""

Pregnant Hysterics when there's a politically fashionable, untested vax against a cold: https://t.co/hHFNTLrNM7",1,0,2
1466129196812423168,This is what vaccine jihad looks like. | https://t.co/A3sCH2PNiC https://t.co/TtQyCKRyhK,0,0,0
1466129196317659138,"…and yet, I believe just about all of these manipulative hypocrites are vaccinated themselves.

A group of Republicans could briefly shut down the government over vaccine mandates - BuzzFeed News https://t.co/58g9JbRpcL",0,0,0
1466129196086878209,I don't want to be rude but if my plans for next year are ruined because of people refusing to get vaccinated and/or refusing to wear masks I'm going to lose it because it seems some people just can't grasp the concept of a pandemic. Download plague inc or something.,0,0,0
1466129191817023489,"Our club has just become no vax, no play (which I agree with). Was wondering what the experience around the world is. Are many clubs doing this? it has become common in NZ now.",0,0,0
1466129187694067721,"They should allow them an opportunity to leave the national guard or military if they are against the vaccine. Where are their rights?
#politics #nationalguard #army

Defense Secretary Austin orders National Guard to get vaccinated or face loss of pay https://t.co/V6FxpJVTVB",0,0,0
1466129186922315779,"Don't wait. If you're concerned about Omicron, get vaccinated.

If you're already vaccinated, get boosted.",16,3,50
1466129185668218893,"Booster or not booster?
If I don't get it, I might get covid and die.
If I get it, my sarcoidosis might turn worse, chronic, and kill me.
Decisions, decisions...",0,0,0
1466129180429627397,"I need to be a better human...

https://t.co/n3ZB2MFtS8",0,0,0
1466129178290528256,Just think it’s so funny that I was gonna get my flu vaccine tomorrow but then I straight up got the flu before I could even get it,0,0,1
1466129168874229761,Maternal COVID-19 Vaccination and Its Potential Impact on Fetal and Neonatal Development https://t.co/dNBrGARX7o,0,0,0
1466129166932262914,"Yo @PressSec U just admitted that 80% 💉is not enough for this foul administration.
U push for 100% 🙄
Not gonna happen.
And As long as the borders are open, you have no credibility.",0,0,0
1466129163320922114,"If the virus #Omicron spreads  from country to country then it's obviously the vaccinated people spreading it.
because only they can fly right? https://t.co/FMQJAKsSj4",0,0,0
1466129155586674704,"Booster jab completed 😁 

AND without a panic attack! ✌️😎✌️",0,0,0
1466129154147901441,Lol the first person with the Omicron in the US was vaccinated,0,0,0
1466129140273147905,Republicans in Senate threaten to shut down over vaccine mandates https://t.co/J8rSbRHsJq,0,0,0
1466129135323865088,Stephen Colbert Flattens Anti-Vax Aaron Rodgers With Omicron 1-Liner https://t.co/1RJPfx6vde via @Yahoo,0,0,0
