id,text,retweet_count,reply_count,like_count
1465059560058671105,The rockerfellers killed 100 million people with there meningitis bacteria infection they gave USA 🇺🇸 army before sending them to Europe in 1919 it was called Spanish flu but it was there vaccine that infected everyone it’s 100 year anniversary 2019 https://t.co/CqnfXHWRGe,0,0,0
1465059557047160843,Mask refusniks face £200 fines as ministers warned new Covid rules will be met with 'high degree of non-compliance' UNLESS MASKS CAUSE YOU SEVERE DISTRESS. See you in court! https://t.co/69Dl16nx3h,2,0,1
1465059553452740618,You tellin me I caught Covid for my birthday??,0,0,0
1465059547463172103,What to watch for in the markets in the week ahead @CNBC https://t.co/tXogiLGowL,0,0,0
1465059537564614659,"Testing Positive Today In Ontario: 
Total: 964
-In the VACCINATED: 427*
Unvaxed: 498
Unknown: 49
*(Partly vaxed: 21 + 396 fully vaxed = 427)
https://t.co/PUJl7ymrBz via @yourtvwindsor #LdnOnt",1,0,0
1465059534364364810,"Tell me again why YouTube suspended you...

https://t.co/Hg9BjVLfOr https://t.co/0ztbki4ViC",0,0,0
1465059534142152717,This is how Democrats have convinced the mouth breathers the vaccine works…. https://t.co/KlwqUqDIE6,0,0,0
1465059533047406598,"Yep. I think it's wrong to accuse scientists or experts of hysteria. 

People are confusing hysteria with a sense of urgency to understand exactly what we are facing at what is a crucial point in this pandemic. 

Speed trumps perfection, remember? https://t.co/fuNjtY8uSO",0,0,0
1465059530153332741,"Genuinely feel like covid really fucked me up mentally, economically and socially as a chronically ill person. https://t.co/J9Wu3W4wFd",0,0,0
1465059528421036034,"Tw: death

The Life of a Nurse in a pandemic- A thread",0,0,0
1465059527242432522,"Life IS a journey! And, sometimes, every part feels like it's being undertaken on public transport regulated by the Tories; but it's all a case of mind over matter! Whatever you do in the exceptional circumstances of covid, own it, live it and take the best from it. https://t.co/MJapDWQeYZ",0,0,0
1465059527191977994,COVID-19 Allopathic Medicine Debate https://t.co/5Sup8MT17l,1,0,0
1465059521643130890,Virus Variant Sends Mideast Stocks Into Nosedive After Oil Slump  https://t.co/fJHVagrs6E,0,0,0
1465059520388993024,This shit is so disappointing man https://t.co/YlOtYG2xE9,0,0,0
1465059518925131777,We need to end the pandemic but only so important events stop being run on MTGA and MTGO,0,0,1
1465059518648397829,The burden of this pandemic... https://t.co/7AV7R4vcM2,0,0,0
1465059517994246144,"$RCL $NCL $CCL heard they are just throwing the Covid positive passengers overboard now.  Wild times 👀

#RecvProfit",0,0,0
1465059514776965127,"BERN: Despite months of protests, 62% of citizens in Switzerland overwhelmingly voted to keep the country’s COVID measures in place, with majorities in 24 of the 26 provinces.",0,0,0
1465059508594483202,"We keep hearing ""97% effective at preventing infection"" -this from a major study this past summer.

But these were the results of that study:

18% VAXXED GOT COVID

...18% vaxxed got covid.

See how they got that ""97 %""?

Not how it sounds, do you disagree? https://t.co/bgmiAJlITw",1,0,0
1465059506904252421,Top gear are pushing the covid narrative!! Double jabbed!! Self isolate!! Fuck off!!,0,0,0
1465059506581344263,"My interview on News Central TV: Addressing Africa's low #COVID19 vaccination drive and the important of research. 
#OmicronVariant #Omicron 
WATCH: https://t.co/B4ziLoTnUv",0,0,0
1465059504769351686,"Do you guys remember when WHO suggested that those of us who had a mild seasonal flu and no covid symptoms had to be tested with an Anal swab? 
That's when i knew ukuthi this thing, ay man🤔

#VaccineMandate",0,0,0
1465059496338903043,"When COVID patients get new lungs, should vaccine status matter? A new ethical dilemma and a serious question for people who refuse Covid vaccines.  https://t.co/vn7fFogUkN",0,0,0
1465059496313638932,"Dr. Douglas Frank, Ph.D, who gained notoriety for his modelling work on the COVID-19 pandemic, details the way the COVID-19 data is being used, abused and misrepresented by governments and the media. @SavageMindsMag #COVID #data #media 
https://t.co/jcpC6aQWCE",0,0,0
1465059495789301760,Bruh I’m so over this Covid bullshit,0,0,0
1465059490722504708,"If covid was a bioweapon and I had paid for it, I would want my money back. Its like ordering a Kalashnikov and getting a supersoaker instead",0,0,0
1465059489099436047,Someone please alert the AG of the US- the New Orleans Airport is in violation of federal law- there's currently a mask mandate in all airports for all people. FYI @POTUS @WHCOS Either you start protecting us from this virus or you resign. https://t.co/YvkXPBvAxv,0,0,0
1465059488650731526,"so tae basically said that the tour was even bigger and that more cities and even korea and europe were part of it??!!! i’ll cry. i’ll def cry. 
F covid.",0,0,0
1465059487669047302,"Good morning,

Shout out to @sailorrooscout for being an amazing person in the furry community and for helping us out on the pandemic and debunking misleading headlines and misinformation about vaccines. Keep on being amazing!!",0,0,1
1465059485915959302,"FYI I just flew London to Oslo and back, unvaxxed. I had the necessary paperwork etc but I was not asked for it once. Naturally, I'm virus free but my govt is locking me down for the next ten days... 👍",0,0,0
1465059483168780294,"""Historically, Venture Space companies have been reluctant to focus on government end markets, but that attitude has been gradually shifting, jolting forward noticeably in the wake of Covid-19."" #space #science https://t.co/t1KytPT6Nl",0,0,0
1465059482971430912,"Real headline: Omicron is hitting unvaxxed young adults (20s-30s) like a ton of bricks.

If we can’t get the world vaxxed soon, expect a variant that slams teens, then kids, just as hard. All we need to stop this is for people to use a free vaccine that works.

Why is it so hard? https://t.co/ZvxCI39RjE",0,0,1
1465059482870988803,World News: https://t.co/iXTjLiFQXw,0,0,0
1465059482803875843,Covid is finding new transformations quicker than Goku,0,0,0
1465059482162143240,"It's a misconception when 1st world countries think they can be safe if they just vaccinate / boost their own population.

The whole world is in this together.

And as long as the last country in the world got not a significant vaccination rate there will always be mutations.",0,0,0
1465059480580800512,"After all what we've learned about covid. We're still doing this? Is there any data, any where in the world were fumigation worked against covid? Shouldn't those resources be channelled to procuring more vaccines? 

We're being govt by idiots! https://t.co/OVvhDp5J2p",0,0,0
1465059480014667780,"I predict, #SpiderManNowWayHome will be the first Billion dollar movie since the pandemic began.",0,0,0
1465059478588514314,So how to covid passports work now? Mr Johnson,0,0,0
1465059478072705038,"LISTEN: 18 Years Ago, A Physician Called into CSPAN to Tell Fauci to Resign Over the Same Style of Bungled Messaging He’s Had During COVID. - The National Pulse. https://t.co/0nxeRsvMvt",0,0,0
1465059475270869001,"News; $MRNA Moderna, Pfizer, and Novavax Are Must-Own Stocks This Week 
    https://t.co/yj6RdccCmi
     #MWN #Stocks @ccarlen @buttstrading  $BNTX $MRNA $SCO  via @MarketWN",0,0,0
1465059473232379915,Vaccine equity would be more effective in turning the tide against Covid-19 pandemic than travel restrictions. Nobody is safe until everyone is safe! https://t.co/UD2sG2QjuH,0,0,0
1465059471789473800,The Prime Minister has a wait and see approach on whether Omicron will affect the planned border changes.  The government will be ‘cautious.’  https://t.co/qhQRAsiCHB,0,0,0
1465059470648692743,Covid: South Africa's president calls for lifting of Omicron travel bans  https://t.co/77uNbrIRmM,0,0,0
1465059468027170818,So proud to have been to this college before pandemic 😂😂😂 https://t.co/MDigp1ERQ9,0,0,0
1465059466827730949,Fauci supports commission to study US response to COVID-19 https://t.co/2pYQKM3w8n,0,0,0
1465059461060382721,"Moderna Covid 19 vaccine now available at Desoto Family Care Clinic!
CALL US AT 662-510-5353 to set your appointment ! https://t.co/kskQ5Nyo1w",0,0,0
1465059460611600389,"The west has over-promised and under-delivered.

The #Omicron variant reveals the true global danger of ‘vaccine apartheid’ #Covid19 https://t.co/UmnQbdFcGx",0,0,0
1465059459055558661,We would all have contracted Covid & alot of people would be Dead! Oh wait that is what happened! thanks @bcndp and PHO for being completely USELESS! https://t.co/k3cLusqmLf,0,0,0
1465059457826762759,"These three groups jointly proposed recommendations for the SARS pandemic exercise dubbed Event 201. What have they done during the actual pandemic?

Hint: Johns Hopkins has dictated treatment protocols for hospitals. You know, the ones using Midazolm and Remdesivir. https://t.co/2c1E30J7gN",0,0,1
1465059457587720192,"All the Covid variants seem to be basically the same,w/the same symptoms.They are only concerned about them bc of the vaxes.The vaxes dont prevent this variant(or any other,really).The only thing that ends any coronavirus is natural immunity frm having had the disease&recovering.",0,0,0
1465059456006377475,COVID is just progressively getting worse here. The cases are now increasing :( it’s horrible that our prime minster has decided to introduce masks so late and tbh idek why he stopped the masks being compulsory anyway. We should have never stopped,0,0,0
1465059455998074885,Fear mongering about the vaccine-evasiveness of the moronic scariant is surely just being used as cover up for the all-too-evident jab and booster failures. #enoughisenough #donotcomply,0,0,0
1465059452889944064,A President Betrayed by Bureaucrats: Scott Atlas Exposes The Real COVID Disaster | ZeroHedge https://t.co/LbuZ3VsJSs,0,0,0
1465059452730675207,Want to make the holidays more meaningful this year? Put some of those COVID hobbies to use or find inspiration in a plethora of DIY ideas to create gifts for those you love! https://t.co/cGlqlwAgGH https://t.co/pZwdmasErS,0,0,0
1465059450365087760,"""Omicron variant may 'evade immune protection,' Fauci says. COVID news."" 
 https://t.co/9m1jAMzzyt",0,0,0
1465059449370931206,Kids got their second #Covid vaccine and the hubby and I got boosted. It’s going to be a fully #vaccinated Xmas for us! #science #Grateful,0,0,0
1465059446359531522,US government signs $1bn deal for Covid treatment with Glaxosmithkline https://t.co/XJYmljMAL2,0,1,0
1465059445633740800,People should really look at what happened in Australia after they imposed there covid19 lockdowns and vaccine mandates.  There numbers in 2020 were far less than in 2021. Just more proof that the vaccines aren't working.  https://t.co/uYHmF2Ju5h,0,0,0
1465059445537443842,He left it to late to save his own life Are you leaving it to late to get vaccinated Anti-vaxxer vegan died from Covid in hospital after refusing jab https://t.co/jB41vR0cBH via @MailOnline,0,0,0
1465059442035208202,Fauci fires back at Cruz over COVID claims about Chinese lab https://t.co/PMoUI9DTBV,0,0,1
1465059441993265153,"$SPX $DJIA Boris Johnson will be picture of year?? 
https://t.co/itRJOYAeLK",0,0,0
1465059441213161477,Note the date and time. Still waiting for Biden to defeat Covid. You have a plan right Joe?  Refresh my memory Trump or you Biden have had more Americans die under there watch of Covid?  You have a plan right Joe? https://t.co/WyxXudjpLx,0,0,1
1465059438855962635,"If wearing a pathetic piece of cloth over your face stopped COVID then why spend trillions on vaccines, furlough etc. Think about it. Nothing makes sense. It’s a fucking scam. #Masks",0,0,0
1465059437232549888,WHO reaches draft consensus on future pandemic treaty https://t.co/7IeW4Q9vtE,0,0,0
1465059435370270721,Fauci: 'Troublesome' Omicron Variant 'Strongly Suggests' It Might Evade Vaccine https://t.co/Xnczj919Dx via @BreitbartNews,0,0,0
1465059434548191234,Malawi: COVID-19 Rapid Response - Emergency Agriculture Surveillance (EmA-FSS) [October 2021 Highlights] - Malawi - ReliefWeb https://t.co/OTquu1nxQs,0,0,0
1465059433667514377,Virus variant sends Middle East stocks into nosedive after oil slumps https://t.co/Lkdf8UICf7,1,0,0
1465059429091614728,"""Colossal Outbreak"": #China Could Record Over 6.3 Lakh Daily #Covid Cases, Warns Study

https://t.co/5gYPhWRfTZ https://t.co/j5e6krOafh (via @ndtv)",0,0,0
1465059422296752134,COVID-19: The Omicron variant: What now for South Africa? https://t.co/o7IS242WOs,0,0,0
1465059421743161346,"While PCR tests can detect infection with Omicron, studies are looking to whether the Covid-19 variant of concern has any impact on other test types, the WHO said Sunday https://t.co/MfwZbUASMZ",0,2,2
1465059421587914763,"FREE PSYCHIC READING

https://t.co/Q1K2flieYW …

#imaceleb #sexnotgender #richardmadeley #covid #money #thismorning #christmas #turkey #champagne #neom #snow #cold #winter #december #work #job #holiday #smile #happy #sex #love #jobs #career #marriage #divorce #wedding #engagemen https://t.co/x3AgLYb123",0,0,0
1465059421537677312,"The airline has apologised to customers for the disruption to their travel plans

https://t.co/wzl7ulMSVQ",0,0,0
1465059420514177037,"I would like to point out that if we went with the ""science of natural immunity"", without intervention. The projected death toll in America, was 10 million plus. This estimate was from the very first strain of covid-19's mortality rate. https://t.co/pgwyJibnTM",0,0,0
1465059418383564805,"Variant found 2 days ago,pfizer will have a new vax in 90 days,but the old vax from 3 Variant ago needs to go in your arm now 😀 if you believe any of this, you are a fool,nobody can help you https://t.co/vtYvDW5Xs8",0,0,1
1465059417595031552,"MoH giving uncles content to use to deny us jobs <<< 😓
‘Covid nga yapwa fye...’",0,0,0
1465059417393700872,Vaccine passports are unnecessary. https://t.co/4C2UqQjsUD,0,0,0
1465059416789581834,It’s odd that public servants have to prove they’re productive when working from home - my recent report shows that working from home can lead to increased productivity: https://t.co/2cU65dH5uT ⁦@abccanberra⁩  https://t.co/lgsg5HHkn1,0,0,0
1465059413853679620,Germany was reporting 25k cases and 1100 death daily in the previous wave. This wave 75k cases with 300 deaths per day. This low virulency suggests the virus is learning not to harm the host. Sign of end of the pandemic? 60% German population is vaccinated though https://t.co/qBa9SxA2iA,0,0,0
1465059411114831878,Look I’m not the smartest guy in the market but bears are dominating the view right now. 1. It was a holiday week and barely any volume. 2. Fear spreading about covid. More volume and bs variant news dies down. Only wrench is the debt ceiling with congress.,0,0,0
1465059408988319757,"“In the event that vaccine-escape variant emerges, Pfizer and BioNTech expect to be able to develop and produce a tailor-made vaccine against that variant in approximately 100 days, subject to regulatory approval,” a Pfizer spokesperson added in a statement.
1 of 2",0,1,0
1465059408262610945,"Strains of the virus are said to ""compete"" for dominance. But does that apply if exposure to one strain confers little or no protection against the other? If that happens, aren't the two strains able to to coexist rather than ""compete""? Probably missing something obvious here...",0,0,0
1465059405980835842,"Something really really really really really really really really really really really really really really really really really really strange going on 

👇👇👇👇

https://t.co/2ybZWKTrSv",1,0,0
1465059404617818119,"Fox Hosts Suggest COVID Variants Are Being Made up by Democrats https://t.co/cxDQ1GMzxY
While you can’t fix stupid, crazy is terrifying.
#WhoMakesThisCrapUp",0,0,0
1465059404517150723,The Omicron variant reveals the true global danger of ‘vaccine apartheid’ https://t.co/0oy4wggzPx,1,0,0
1465059398552891392,"Go get your vaccine, especially with Omicron - by Katelyn Jetelina - Your Local Epidemiologist https://t.co/dqlPEWAWk3",0,0,0
1465059395033837574,Letting the virus mutate until it runs out of greek letters >>>> washing hands,0,0,0
1465059393708437518,I will say my life at 22-23 was much more successful 🙂 but then again the pandemic hit once I turned 24 https://t.co/2HJQXzO69Y,0,0,0
1465059392001294340,"New virus variant is labeled Omicron and I'm just reminded Omikron: The Nomad Soul, and Orla with her disdain for Cavid Dage and his work. ✨",0,0,0
1465059391342882816,I'm not digging this new release of Covid-19 at all. Can we do a rollback?,0,1,0
1465059390130638848,While nobody’s watching but COVID is decimating Cowboys.,0,0,0
1465059389652586497,"Well yeah it's hard to document recent cases of breakthrough infections of diseases that are eradicated or nearly so. Historically though the polio vaccine did have breakthrough infections, it was 80-90% effective. https://t.co/h82KiRbHRf https://t.co/rWMsvOUnAP https://t.co/MpPUc7tQkZ",0,0,0
1465059389161840650,Here we go again - same old BS….sick sick sick of Covid: Third case of Omicron variant detected in the U.K. https://t.co/yHPTrE58FZ,0,0,0
1465059382832549893,"“Hey guys there’s a new variant that might be worse or might be milder but we don’t have enough data yet to know. To be safe, we’ve decided to reinstitute some mask requirements” is NOT the same as pushing Covid variant panic.",0,0,0
1465059381255589892,"Fauci the dog killer, WUHAN virus funder. Violated Nuremberg code: ""The degree of risk to be taken should never exceed that determined by the humanitarian importance of the problem to be solved by the experiment."" GAIN of Function had no benefit except BIO WARFARE use. https://t.co/7hM4dHN9RY",0,0,0
1465059380882198533,"Introducing our second speaker, Moosa Kharodia, who will be speaking at The Wits Students' Bioethics and Physicians Society's ‘Armed Against Covid-19’ webinar. Join us for this thought-provoking presentation on the importance of a #VaccineMandate in bringing us out of this crisis https://t.co/POdYvbYrCs https://t.co/UQFcWXb1sU",0,1,0
1465059379884007426,"Endless pattern of wait and see without any forethought! If evidence isn't enough Take a leap of faith and get ahead of the virus! Stop procrastinating it costs lives, livelihoods and we have yet to understand the full toll. Chiefs LEAD by definition, Earn your Title with ACTION! https://t.co/a9j95mZunO",0,0,0
1465059378529243151,COVID-19 has widened disparity gaps. https://t.co/sVHP2XWFyW,0,0,0
1465059376612401152,"You bunch of scientifically ignorant Muppets... 

Here, a vaccine that will trigger a polyclonal response. UK government: ""Nah, let's cancel our order"" 🤨🤦‍♂️ https://t.co/gX9dachKnd",1,0,0
1465059374192336897,"The virus of the pandemic is like the news never dies when one ends another begins. This is the business of these corrupt social networks and pseudo suppositories, sorry, political globosocialists, hegemonic environmentalists. https://t.co/EjoqpZqoxp",0,0,0
1465059373441437697,"Hospitals are filling up with COVID Delta patients again and Omicron hasn’t started yet.

PLEASE Vaccinate
PLEASE get the BOOSTER 
PLEASE wear MASK",0,0,0
1465059373223485444,"Haai, I’m catching smoke there by Facebook for offering to answer questions about the vaccine. Let me tool.",0,0,0
1465059372787286025,"https://t.co/8tcVyY5Mew  
Conclusions
There is paucity of adequately powered and fully reported RCTs evaluating effects of remdesivir in hospitalized COVID-19 patients. Until stronger evidence emerges, we cannot conclude that remdesivir is efficacious for treating COVID-19. https://t.co/4JKxaJ0Qd3",0,0,1
1465059370866253826,"If  @cinemacoswansea wasn’t a breeding ground for Covid before all this - it’s in danger of being now if the audience ends up being full of covid deniers and anti-vaxxers - shame, enjoyed going there for the Christmas films previously - cancelled my tickets this year.",0,0,0
1465059368798359560,"Dad, 41, fights for life in Covid coma while waiting for second jab https://t.co/XsaLLOE44h via https://t.co/VxtC71t0wn",0,0,0
1465059366093139973,"METHYLENE BLUE FOR TREATMENT OF HOSPITALIZED COVID-19 PATIENTS: A RANDOMIZED, CONTROLLED, OPEN-LABEL CLINICAL TRIAL, PHASE 2 - PubMed https://t.co/euBWlIhOKm",0,0,1
1465059361928237065,"THERE IS NO OUTBREAK IN SOUTH AFRICA …. I LIVE HERE ! 
Just another variant detected….. As happens in all viruses , they mutate and diminish ! 
We are all healthy and still over 99�survival of all variants . DONT BELIEVE THE HYPE !  https://t.co/lfXXhPFz6g",0,0,0
1465059359239589894,Covid: Britons who refuse to wear a mask face fines of £200 https://t.co/AriGRv4i2d,0,0,0
1465059357524168712,"'Covid is everything': Writer explains why Democrats are 'screwed' in midterms
https://t.co/30GQvJiv3L",0,0,0
1465059357012512780,"📢WILL VACCINE PUSHERS TAKE THE DRINK MERCURY CHALLENGE?

📋 Curated post from Publish0x
💎 Read or write articles and get 💰 #crypto #referral #earn #btc
https://t.co/3dGjGILBfW",0,0,0
1465059356160970758,Only a few more hours until we know the outcome 👀 I'm hopeful for a recovery but the new covid strain talk is still looming https://t.co/5CSqGtf2Ay,0,0,0
1465059352541380609,"What happened here is that the zero-COVID people, who had largely disappeared, are seeing in a new variant an exciting chance to try it all over again but get it ""right"" this time!

""Right"" = huge harm to everyone and you still lose in the end, by the way. https://t.co/NcXzOKW1uK",0,1,0
1465059351412965377,"Experts (E) - Mask up, practice social distancing covid hasn’t gone away
Idiots (P) - Why should we? you are fear mongers
E - Vaccinate Speedily
P - Vaccines are not needed Covid is over, you are fear mongers
E - Virus mutated may lead to wave
P - Its something else not Covid",0,0,0
1465059348833525761,"Did you know that of those who've died from COVID, 0% of them are counted in the survival rate? How can you guarantee you won't be 1 of them? https://t.co/psWCIoSfFK",0,0,0
1465059345998225418,"It's amazing all the stories that come up when you type ""wish he/she/I had the vaccine"" in Google beautiful proaganda.",0,0,1
1465059345096339459,Little known fact. If we get rid of Fauci - Covid goes away. https://t.co/JIMFIYFCK4,0,0,0
1465059344094056449,"Early findings from my research are finding that people's ability to distinguish between pro & anti vaxx messages have reduced through the #pandemic. Bad news for reducing #vaccine hesitancy.

#vaccines https://t.co/rumFTRBLvp",0,0,0
1465059343989047299,The covid regime totalitarian madness in full effect https://t.co/6jtzaIoHJO,0,0,0
1465059343267684367,„… in effect wrecking skiing holidays in the Swiss Alps until further notice.“ https://t.co/kC8erwUlRE,0,0,0
1465059343192236036,Fauci Fires Back at Cruz Over COVID Claims About Chinese Lab | Health News https://t.co/240VIEar4q,0,0,0
1465059340721741841,You should have acted. Omicron COVID is already here. The Elder Scrolls told of its return.,0,0,0
1465059339836608515,Holiday travel bursts openly divided political and vaccine bubbles https://t.co/fclMsHFAke via @nbcnews,0,0,0
1465059339744415744,"As far as I know, everything is still on for surgery Tuesday (knock on wood!). Got my negative covid test, got bloodwork done, and now starting the liquid diet the surgeon wants me on til I come in. That part sucks (as does the work I need to finish today), but it’ll be worth it.",0,0,0
1465059337752260622,"The kid try to turn kid ones sick to make them consume $, variant called omacron typo omicron :) and it works: the kid ones are running to ++ vaccine centers to get more doses to renew their fidelity restaurant/cafe access pass :) and to make things look serious, the city told",0,0,0
1465059335738773504,"You are being lied to again.

https://t.co/o80RGhxZHr",0,0,0
1465059334111518724,"THOUSANDS Gather in Rome Protesting Vaccine Passport! 

Cubbies Edits - 1 min 
https://t.co/hRXQDs2ge5 via @YouTube",0,0,0
1465059332182183941,Daughter tested positive and can’t stay in her dorm for obvious reasons. We are officially COVID house 2/5. Going back into hiding. https://t.co/iCJZ4ktwmK,0,0,0
1465059328935829510,Has anyone used Expert Medicals for Covid testing ? #COVID19 #testing #help,0,0,0
1465059327366995974,"The People Are Sick And Tired. 

#Covid #COVID19 #covidvariant
#COVIDIOTS #VaccineMandate
#Omicron #OmicronVariant #NWO
#MandatoryVaccination Level 1 https://t.co/uvITsdsJMJ",0,0,1
1465059326465384456,"Trump was set up by China, into believing there was a global pandemic to defeat him. And now look at the state of The Free World.",0,0,1
1465059323902676994,"Ever get the feeling you're being played?

https://t.co/lqcjmDgvw6",0,0,0
1465059323814592521,hoping the next covid variant takes away my taste for indie basement garage bands,0,0,1
1465059323223154691,"Watch: Biden Slammed Trump Over 'Fear Mongering' for COVID Restrictions, Now He Does Same Thing via @WestJournalism https://t.co/rdUWfapk7E",0,0,1
1465059323151667203,"And then howling before Aus gets any and then howling until it is rolled out ... Winter gonna be fun 

https://t.co/PEA2O50VWe",0,0,0
